energy_consumption_kwh,hour,client_id,date,ext_dev_ref,energy_consumption,resolution,date_dt,timestamp_local,timestamp_utc,location_id,meter_id,year,month,day,hour_of_day,day_of_week,quarter,is_weekend,season,time_period,load_period,data_quality_flag,daily_total_kwh,daily_avg_kwh,consumption_vs_daily_avg
100.0,7,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 07:00:00+02:00,2022-01-22 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,7.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 08:00:00+02:00,2022-01-22 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,8.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 09:00:00+02:00,2022-01-22 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,9.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 10:00:00+02:00,2022-01-22 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,10.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 11:00:00+02:00,2022-01-22 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,11.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 12:00:00+02:00,2022-01-22 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,12.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 13:00:00+02:00,2022-01-22 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,13.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 14:00:00+02:00,2022-01-22 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,14.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 15:00:00+02:00,2022-01-22 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,15.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 16:00:00+02:00,2022-01-22 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,16.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 17:00:00+02:00,2022-01-22 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,17.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 18:00:00+02:00,2022-01-22 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,18.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 19:00:00+02:00,2022-01-22 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,19.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 20:00:00+02:00,2022-01-22 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,20.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 21:00:00+02:00,2022-01-22 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,21.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 22:00:00+02:00,2022-01-22 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,22.0,5.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-22,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-22,2022-01-22 23:00:00+02:00,2022-01-22 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,22.0,23.0,5.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 00:00:00+02:00,2022-01-22 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,0.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 01:00:00+02:00,2022-01-22 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,1.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 02:00:00+02:00,2022-01-23 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,2.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 03:00:00+02:00,2022-01-23 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,3.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 04:00:00+02:00,2022-01-23 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,4.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 05:00:00+02:00,2022-01-23 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,5.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 06:00:00+02:00,2022-01-23 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,6.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 07:00:00+02:00,2022-01-23 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,7.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 08:00:00+02:00,2022-01-23 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,8.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 09:00:00+02:00,2022-01-23 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,9.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 10:00:00+02:00,2022-01-23 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,10.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 11:00:00+02:00,2022-01-23 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,11.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 12:00:00+02:00,2022-01-23 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,12.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 13:00:00+02:00,2022-01-23 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,13.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 14:00:00+02:00,2022-01-23 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,14.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 15:00:00+02:00,2022-01-23 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,15.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 16:00:00+02:00,2022-01-23 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,16.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 17:00:00+02:00,2022-01-23 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,17.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 18:00:00+02:00,2022-01-23 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,18.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 19:00:00+02:00,2022-01-23 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,19.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 20:00:00+02:00,2022-01-23 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,20.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 21:00:00+02:00,2022-01-23 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,21.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 22:00:00+02:00,2022-01-23 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,22.0,6.0,1.0,True,winter,peak,weekend,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-23,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-23,2022-01-23 23:00:00+02:00,2022-01-23 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,23.0,23.0,6.0,1.0,True,winter,off_peak,weekend,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 00:00:00+02:00,2022-01-23 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,0.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 01:00:00+02:00,2022-01-23 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,1.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 02:00:00+02:00,2022-01-24 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,2.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 03:00:00+02:00,2022-01-24 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,3.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 04:00:00+02:00,2022-01-24 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,4.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 05:00:00+02:00,2022-01-24 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,5.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 06:00:00+02:00,2022-01-24 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,6.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 07:00:00+02:00,2022-01-24 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,7.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 08:00:00+02:00,2022-01-24 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,8.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 09:00:00+02:00,2022-01-24 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,9.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 10:00:00+02:00,2022-01-24 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,10.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 11:00:00+02:00,2022-01-24 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,11.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 12:00:00+02:00,2022-01-24 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,12.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 13:00:00+02:00,2022-01-24 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,13.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 14:00:00+02:00,2022-01-24 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,14.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 15:00:00+02:00,2022-01-24 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,15.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 16:00:00+02:00,2022-01-24 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,16.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 17:00:00+02:00,2022-01-24 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,17.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 18:00:00+02:00,2022-01-24 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,18.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 19:00:00+02:00,2022-01-24 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,19.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 20:00:00+02:00,2022-01-24 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,20.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 21:00:00+02:00,2022-01-24 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,21.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-24,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-24,2022-01-24 22:00:00+02:00,2022-01-24 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,24.0,22.0,0.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
